onset_delay,rise_duration,decay_duration,plateau_duration,seed,noise_sigma,onset_threshold,c_baseline,c_peak,expected_onset_latency,expected_rise_time,expected_recovery_time,expected_dwell_approx,n_wcc_samples,peak_amplitude,dwell_time,switching_rate,mean_synchrony,onset_latency,rise_time,recovery_time,synchrony_entropy,bimodality_coefficient,fraction_above_threshold,inter_peak_cv,first_peak_time,onset_latency_imputed,rise_time_imputed,recovery_time_imputed,onset_defined,rise_defined,recovery_defined,_params
10.0,30.0,10.0,60.0,3025,0.3,0.5,0.15,0.85,10.0,30.0,10.0,100.0,296,0.9958876495171539,6.6,6.081081081081081,0.10434814991055219,12.0,17.0,36.0,4.200780191833953,0.6039109300810448,0.33783783783783783,0.9832098837937263,13.0,12.0,17.0,36.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,10.0,60.0,3026,0.3,0.5,0.15,0.85,10.0,30.0,10.0,100.0,296,0.9702081464671003,6.25,8.108108108108107,0.25260839762104104,13.0,23.0,7.0,4.164644532683442,0.5957705177859082,0.42567567567567566,1.248232999626185,6.0,13.0,23.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,10.0,60.0,3027,0.3,0.5,0.15,0.85,10.0,30.0,10.0,100.0,296,0.9970913710867491,6.55,8.108108108108107,0.2865766018209602,21.0,,8.0,4.051351099175144,0.6086079622988925,0.44594594594594594,0.8113352726549627,12.0,21.0,30.0,8.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,10.0,60.0,3028,0.3,0.5,0.15,0.85,10.0,30.0,10.0,100.0,296,0.9924496232951459,6.666666666666667,8.513513513513512,0.2993884021722092,19.0,23.0,20.0,4.00434771454661,0.6348751562528027,0.4594594594594595,0.7284491293287051,3.0,19.0,23.0,20.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,10.0,60.0,3029,0.3,0.5,0.15,0.85,10.0,30.0,10.0,100.0,296,0.9936061240887188,7.111111111111111,7.094594594594594,0.22511293290100928,27.0,1.0,8.0,4.1319834795037185,0.5972503741403594,0.42567567567567566,1.4514828221626217,25.0,27.0,1.0,8.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3000,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9992255894052957,5.65,7.905405405405405,0.21272215995390512,25.0,31.0,13.0,4.192586985939788,0.6096125552043294,0.3783783783783784,1.1607637871964547,16.0,25.0,31.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3001,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.995831330815595,5.636363636363637,8.513513513513512,0.24624392603669448,15.0,15.0,4.0,4.145889487747758,0.5961410658110388,0.40878378378378377,0.8552663410819002,2.0,15.0,15.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3002,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9817561238761642,6.166666666666667,7.297297297297297,0.23138175755030208,12.0,15.0,4.0,4.165756944383834,0.5434376752459268,0.38513513513513514,1.0262554136221114,12.0,12.0,15.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3003,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9674193444640873,3.6538461538461537,10.337837837837837,0.22403292647092685,10.0,20.0,5.0,4.131840076157902,0.49280066864746985,0.34121621621621623,0.9492533388404266,10.0,10.0,20.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3004,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9786639124855182,6.555555555555555,7.297297297297297,0.2377443614222014,26.0,6.0,5.0,4.15176196717303,0.59823573402502,0.41216216216216217,1.1270140529870756,28.0,26.0,6.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3005,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9806899665434439,6.15,8.108108108108107,0.3028936728919272,12.0,19.0,13.0,4.041784102630383,0.558717732058441,0.4222972972972973,1.0026211340701396,3.0,12.0,19.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3006,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9881115088043071,8.125,6.283783783783783,0.23159067574808323,10.0,10.0,12.0,4.09944020236394,0.6485289577048762,0.4391891891891892,1.1485901180400515,11.0,10.0,10.0,12.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3007,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.985131862302272,6.136363636363637,8.91891891891892,0.3482853189106947,1.0,14.0,3.0,4.080757178625357,0.5719403030996201,0.44932432432432434,0.7470746737379542,3.0,1.0,14.0,3.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3008,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9899067202057388,8.846153846153847,5.27027027027027,0.23126450437686547,11.0,17.0,5.0,4.165849682304118,0.5976633661978444,0.39864864864864863,1.2741417883995756,5.0,11.0,17.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3009,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9902211779482929,7.0,6.891891891891891,0.275154127153735,17.0,3.0,15.0,4.080835300611037,0.5800955963604347,0.4222972972972973,1.1122070131091202,19.0,17.0,3.0,15.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3010,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9946400299147504,7.529411764705882,6.891891891891891,0.24230733066637944,5.0,25.0,12.0,4.065478079764734,0.6018223774079072,0.40878378378378377,1.1924586667711683,1.0,5.0,25.0,12.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3011,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.979422866386825,5.380952380952381,8.513513513513512,0.28404369453766753,13.0,9.0,6.0,4.039577169238999,0.5381548643188855,0.39864864864864863,0.7699859895676685,5.0,13.0,9.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3012,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9949900012410283,5.454545454545454,8.91891891891892,0.25401884576855815,1.0,1.0,17.0,4.090505152347724,0.6012914362451232,0.41216216216216217,0.9024078795127222,3.0,1.0,1.0,17.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3013,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9871705956581517,6.611111111111111,7.297297297297297,0.23605158491816286,3.0,26.0,4.0,4.087575740328321,0.599589027190522,0.40202702702702703,1.0668789156792553,4.0,3.0,26.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3014,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9920920279519072,7.333333333333333,7.094594594594594,0.2918648106021885,7.0,,4.0,4.063557566199069,0.5946367332599377,0.4391891891891892,1.2113792843500986,9.0,7.0,30.0,4.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3015,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9773759616684945,8.1875,6.283783783783783,0.2869279299124292,14.0,4.0,4.0,4.050231933267312,0.5953051914861441,0.4560810810810811,0.920071263295681,15.0,14.0,4.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3016,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9925176927030448,5.0,8.91891891891892,0.23886286659284708,19.0,3.0,4.0,4.17018025224962,0.5605730891674346,0.38175675675675674,0.9318668716155858,10.0,19.0,3.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3017,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9619140024914067,5.947368421052632,7.5,0.239351914182932,14.0,16.0,23.0,4.165523460932592,0.5740346773019308,0.40202702702702703,1.1186497492777083,9.0,14.0,16.0,23.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3018,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9904519521038524,7.764705882352941,6.891891891891891,0.31858530894087717,12.0,15.0,6.0,4.0909893556575305,0.5865776711741234,0.4391891891891892,1.2094165954070561,14.0,12.0,15.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3019,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9827809592199127,4.869565217391305,9.324324324324325,0.2273653026372628,9.0,28.0,4.0,4.1433785856253476,0.5674677696144057,0.3918918918918919,1.1480007076932197,10.0,9.0,28.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3020,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9867670801249824,8.25,6.283783783783783,0.28939894634851776,2.0,,24.0,4.046224033253362,0.6238164846557999,0.4560810810810811,1.0217625112384814,2.0,2.0,30.0,24.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3021,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9876317275391936,5.894736842105263,7.297297297297297,0.22117010050869215,6.0,8.0,4.0,4.155672294550944,0.5778712475700714,0.375,1.3948258961442384,6.0,6.0,8.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3022,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9893025610894104,5.115384615384615,10.337837837837837,0.29842255841137355,5.0,22.0,8.0,4.054445465339414,0.6025020068934,0.4594594594594595,0.7043766463361238,5.0,5.0,22.0,8.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3023,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9932122657877099,7.294117647058823,6.891891891891891,0.24786190380045,5.0,19.0,6.0,4.095673640187818,0.590274116931815,0.43243243243243246,0.7194850470372683,8.0,5.0,19.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3024,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.98229650566074,4.954545454545454,8.716216216216216,0.2275312593933255,27.0,41.0,6.0,4.146290172010811,0.5290503176214085,0.3716216216216216,0.776988316411096,17.0,27.0,41.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3025,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9958876495171498,7.333333333333333,6.081081081081081,0.1221412323975477,12.0,17.0,38.0,4.176952894451382,0.6283171950304168,0.3716216216216216,1.0124602512823915,13.0,12.0,17.0,38.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3026,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9702081464670986,6.55,8.108108108108107,0.27283126698165444,13.0,23.0,7.0,4.134132688424,0.6028609647678713,0.43243243243243246,1.142464971475089,6.0,13.0,23.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3027,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9970913710867544,6.85,8.108108108108107,0.31360665831577256,21.0,,8.0,4.003844566724408,0.6296171402769846,0.46621621621621623,0.8340298472799559,12.0,21.0,30.0,8.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3028,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.9924496232951454,8.052631578947368,7.702702702702703,0.3366260015445966,19.0,23.0,20.0,3.953007308386264,0.6674398622509936,0.5067567567567568,0.7589624365167579,3.0,19.0,23.0,20.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,30.0,60.0,3029,0.3,0.5,0.15,0.85,10.0,30.0,30.0,120.0,296,0.993606124088724,8.375,6.283783783783783,0.2504316205074662,27.0,1.0,21.0,4.084234677199234,0.6171545752360235,0.44594594594594594,1.4499078620393253,25.0,27.0,1.0,21.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3000,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9992255894052937,5.7272727272727275,8.716216216216216,0.2601621288245213,25.0,31.0,13.0,4.139964214488268,0.6321321364778442,0.4155405405405405,1.2015562057606537,16.0,25.0,31.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3001,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9958313308155942,5.36,9.72972972972973,0.28517234877845243,15.0,15.0,4.0,4.089663195598864,0.6085185191826817,0.44256756756756754,0.7823809117878588,2.0,15.0,15.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3002,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9817561238761643,7.0,6.891891891891891,0.2618437888816204,12.0,15.0,4.0,4.124070787086766,0.5556724852271135,0.41216216216216217,1.0233350113499222,12.0,12.0,15.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3003,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9903752517141442,3.75,11.148648648648647,0.2696034226630802,10.0,20.0,4.0,4.119317525475633,0.5122980848573561,0.3783783783783784,0.8735061586726286,10.0,10.0,20.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3004,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9786639124855181,7.352941176470588,6.891891891891891,0.268353287060217,26.0,6.0,5.0,4.081144154939852,0.6058650215976897,0.42905405405405406,1.082997596223009,28.0,26.0,6.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3005,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9806899665434442,6.85,8.108108108108107,0.3358614793769541,12.0,19.0,13.0,4.025146560233891,0.5911142288104297,0.46621621621621623,0.8658465701147601,3.0,12.0,19.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3006,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9881115088043059,8.235294117647058,6.689189189189189,0.2855109181232683,10.0,10.0,12.0,4.058959528707275,0.6496983683766171,0.46959459459459457,1.1791643945651307,11.0,10.0,10.0,12.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3007,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.985131862302272,6.714285714285714,8.513513513513512,0.3750581568914105,1.0,14.0,3.0,4.017134654530413,0.5897193030795465,0.4831081081081081,0.7444510280943065,3.0,1.0,14.0,3.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3008,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9899067202057341,9.23076923076923,5.27027027027027,0.2605363224567041,11.0,17.0,5.0,4.149921544217954,0.6167266712592624,0.41216216216216217,1.2784437623694132,5.0,11.0,17.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3009,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9899628244312246,8.4375,6.081081081081081,0.3033956679281066,17.0,3.0,16.0,4.050073442184518,0.6194483343617735,0.4560810810810811,1.1002031936092078,19.0,17.0,3.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3010,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9945418843042413,7.388888888888889,7.297297297297297,0.26484503500165535,5.0,25.0,12.0,4.025998881950365,0.6244538354413602,0.4391891891891892,1.2290287557585378,1.0,5.0,25.0,12.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3011,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.979422866386824,5.173913043478261,9.324324324324325,0.3193063757894984,13.0,9.0,6.0,3.992697667517146,0.5483598734679793,0.4189189189189189,0.6995716052712659,5.0,13.0,9.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3012,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.994990001241031,5.5,9.72972972972973,0.29544356878996264,1.0,1.0,17.0,4.06823420888371,0.6187069118512127,0.4527027027027027,0.9157510500373772,3.0,1.0,1.0,17.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3013,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9871705956581516,8.0,6.486486486486486,0.2753156274343438,3.0,26.0,4.0,4.043425095333076,0.6023559342365441,0.4222972972972973,1.024953895754482,4.0,3.0,26.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3014,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9920920279519069,6.7,7.905405405405405,0.3145022355941806,7.0,,4.0,4.038362408201296,0.579074520406567,0.44256756756756754,1.1746176146771963,9.0,7.0,30.0,4.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3015,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9773759616684948,7.882352941176471,6.689189189189189,0.3172089018874164,14.0,4.0,4.0,4.034582454382099,0.6112467409372316,0.4864864864864865,0.9335307565810654,15.0,14.0,4.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3016,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.992517692703046,5.545454545454546,8.91891891891892,0.26527015263782855,19.0,3.0,4.0,4.147027393763157,0.5968957196230666,0.4189189189189189,0.9548573198483238,10.0,19.0,3.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,30.0,60.0,60.0,3017,0.3,0.5,0.15,0.85,10.0,30.0,60.0,150.0,296,0.9619140024914083,5.9,7.905405405405405,0.27944591856082124,14.0,16.0,23.0,4.131532759981828,0.5790794518100301,0.4189189189189189,1.120438614170929,9.0,14.0,16.0,23.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
