noise_ratio,coupling,seed,onset_threshold,n_surrogates,surrogate_method,obs_mean_synchrony,p_mean_synchrony,null_mean_mean_synchrony,null_sd_mean_synchrony,obs_peak_amplitude,p_peak_amplitude,null_mean_peak_amplitude,null_sd_peak_amplitude,obs_dwell_time,p_dwell_time,null_mean_dwell_time,null_sd_dwell_time,obs_switching_rate,p_switching_rate,null_mean_switching_rate,null_sd_switching_rate,obs_bimodality_coefficient,p_bimodality_coefficient,null_mean_bimodality_coefficient,null_sd_bimodality_coefficient,p_onset_defined,p_recovery_defined,obs_onset_defined,obs_recovery_defined
0.7,0.0,1026,0.5,99,prtf,-0.09917835674877465,0.96,-0.005730525374373743,0.062140008938696,0.3338940680330413,0.57,0.35930253358317205,0.08864950098123521,,,,,0.0,1.0,0.0,0.0,0.3868093949148818,0.75,0.44270326036991337,0.07234471267447533,1.0,1.0,1.0,1.0
0.7,0.0,1027,0.5,99,prtf,-0.04667618712647044,0.81,-0.0047040647944611895,0.05102027147549479,0.23076721990801324,0.93,0.36896943043381786,0.10012129725268673,,,,,0.0,1.0,0.0,0.0,0.4730596786331529,0.41,0.45080278099193016,0.06505236687435541,1.0,1.0,1.0,1.0
0.7,0.0,1028,0.5,99,prtf,0.04995931858307244,0.27,0.010868842124086703,0.06627453409279105,0.35055714053453646,0.59,0.37804258637997634,0.10082634762245797,,,,,0.0,1.0,0.0,0.0,0.41126959443504424,0.74,0.4576115962360082,0.0676542423421327,1.0,1.0,1.0,1.0
0.7,0.0,1029,0.5,99,prtf,0.08254911113800244,0.08,-0.0028729174573577563,0.057190069751869944,0.5497829570866054,0.04,0.3711059480886686,0.08459454029217696,7.0,0.8282828282828283,6.408163265306122,3.4397216822615397,0.44280442804428044,1.0,0.514368780051437,0.17843930530240262,0.5129775283750835,0.16,0.4353861656366088,0.06699989096198393,1.0,1.0,1.0,1.0
0.7,0.3,1000,0.5,99,prtf,0.040800756610632274,0.29,0.004196527001701439,0.06740723003726887,0.3905886634962781,0.47,0.38438621501673054,0.09586226621827917,,,,,0.0,1.0,0.0,0.0,0.3300641106873871,0.94,0.43354603516083656,0.06636176441135443,1.0,1.0,1.0,1.0
0.7,0.3,1001,0.5,99,prtf,0.027254376552279958,0.27,-0.001627330328883051,0.055596566770182335,0.4549741707825184,0.18,0.368257546591314,0.08954907114709357,,,,,0.0,1.0,0.0,0.0,0.4054396678941502,0.74,0.4591253039796994,0.07274792213851417,1.0,1.0,1.0,1.0
0.7,0.3,1002,0.5,99,prtf,0.11125272344169514,0.03,0.004691625167435071,0.05882487492890941,0.5317837779095279,0.09,0.3780294383237499,0.09470830349994613,8.0,0.3,4.292929292929293,2.3397737778862697,0.44280442804428044,1.0,0.43833165604383345,0.0313077739417474,0.4285716341994123,0.7,0.45318395427737806,0.06428100569957436,1.0,1.0,1.0,1.0
0.7,0.3,1003,0.5,99,prtf,0.020922218180340405,0.43,0.003024575560935082,0.059847011364210646,0.3849821738012038,0.5,0.37952795324781186,0.09763243000452827,,,,,0.0,1.0,0.0,0.0,0.4754473941279333,0.2,0.4327955610052621,0.0644835493300497,1.0,1.0,1.0,1.0
0.7,0.3,1004,0.5,99,prtf,0.10972548888245409,0.05,-0.0025861218779433203,0.055120275729433454,0.5485062663780151,0.03,0.37765022373524626,0.08808855488967268,8.0,0.4,5.313131313131313,2.603555122999949,0.44280442804428044,1.0,0.5367326400536735,0.20026583772692785,0.5194051644093444,0.17,0.4456074664072838,0.07098174998471656,1.0,1.0,1.0,1.0
0.7,0.3,1005,0.5,99,prtf,0.11023526600021698,0.06,0.0014421610927025316,0.059678092949719465,0.38103170245783086,0.4,0.3650768450703606,0.10626280906973565,,,,,0.0,1.0,0.0,0.0,0.5859224648131557,0.02,0.44431114737590993,0.07011335128931268,1.0,1.0,1.0,1.0
0.7,0.3,1006,0.5,99,prtf,-0.009811609507909689,0.55,0.002119850582556888,0.06906040490394127,0.40621614731505845,0.32,0.3766893981213898,0.10031515715272421,,,,,0.0,1.0,0.0,0.0,0.3459211327728941,0.97,0.45088726504979953,0.06424776967231222,1.0,1.0,1.0,1.0
0.7,0.3,1007,0.5,99,prtf,0.09403380075854605,0.1,-0.001260422472037745,0.06205850977251229,0.49087769944096354,0.1,0.38546744439056535,0.08506875783443901,,,,,0.0,1.0,0.0,0.0,0.40551279633726817,0.73,0.44337811936940713,0.06832353443818855,1.0,1.0,1.0,1.0
0.7,0.3,1008,0.5,99,prtf,0.10772975947119762,0.04,-0.0033153366048462194,0.06333275586652103,0.570484104843139,0.04,0.3659184376165528,0.08978188681804164,4.5,0.34,9.08047138047138,4.443132768720334,0.8856088560885609,0.94,0.7268254500726827,0.36206498887346183,0.5285828931778748,0.11,0.4428183725322199,0.06675022926605753,1.0,1.0,1.0,1.0
0.7,0.3,1009,0.5,99,prtf,0.12543195519713757,0.04,0.007393353817678982,0.06401160652546584,0.4968078025777638,0.14,0.38559569815463035,0.09613728455374954,,,,,0.0,1.0,0.0,0.0,0.397255805329058,0.76,0.44839903964781247,0.06803971642921819,1.0,1.0,1.0,1.0
0.7,0.3,1010,0.5,99,prtf,-0.024797423300848772,0.7,0.007825272575614477,0.06090681409276931,0.3730817359893026,0.5,0.3888325334368193,0.11131760671906546,,,,,0.0,1.0,0.0,0.0,0.45716390546827507,0.4,0.439045557154376,0.06693010162646924,1.0,1.0,1.0,1.0
0.7,0.3,1011,0.5,99,prtf,0.07385152963726765,0.08,-0.008679937670622907,0.05663232783855441,0.6484721098219187,0.01,0.3724093207750837,0.08802647848995995,11.0,0.66,9.301683501683502,4.509823929615315,0.44280442804428044,0.68,0.8945544000894556,0.4147115205315249,0.44248127469468174,0.51,0.44700363047000663,0.06779586598514614,1.0,1.0,1.0,1.0
0.7,0.3,1012,0.5,99,prtf,0.10248652029625759,0.05,-0.010033556930523246,0.059419480501878195,0.400752892971006,0.39,0.38241129467413915,0.10046988731081204,,,,,0.0,1.0,0.0,0.0,0.5095114220362842,0.14,0.44624868857162325,0.07002883538284202,1.0,1.0,1.0,1.0
0.7,0.3,1013,0.5,99,prtf,0.07293665423342854,0.16,0.008518287217700881,0.0637585208113983,0.6720526654145987,0.01,0.381161824441805,0.09580426373856432,26.0,0.5,16.77979797979798,8.372989071443806,0.44280442804428044,0.74,0.9057363300905737,0.4745291511966551,0.5822448232714893,0.01,0.451217172455213,0.05895334981694147,1.0,1.0,1.0,1.0
0.7,0.3,1014,0.5,99,prtf,0.0989974127467413,0.09,0.0005422091648639814,0.061218384157052705,0.5195464396202483,0.07,0.378232821108105,0.09690335022583496,,,,,0.0,1.0,0.0,0.0,0.5114552997939608,0.17,0.44117754138688525,0.06446677204303027,1.0,1.0,1.0,1.0
0.7,0.3,1015,0.5,99,prtf,0.141041438993099,0.02,0.00036833906187211737,0.05411569760326759,0.45592891924731443,0.16,0.36113872771926514,0.09472875683458423,,,,,0.0,1.0,0.0,0.0,0.5831364364654071,0.06,0.44455675728871014,0.07920929202836324,1.0,1.0,1.0,1.0
0.7,0.3,1016,0.5,99,prtf,0.025514750864441924,0.39,0.009543712935695404,0.057754437760493105,0.27037638299837163,0.87,0.37866425093950445,0.09565416587688193,,,,,0.0,1.0,0.0,0.0,0.39501070497503793,0.74,0.4394895766992765,0.06602599844608775,1.0,1.0,1.0,1.0
0.7,0.3,1017,0.5,99,prtf,-0.021552186110324337,0.72,0.011134523894039237,0.05854790950524375,0.38004691900755916,0.59,0.3889451964410152,0.08083899534865639,,,,,0.0,1.0,0.0,0.0,0.4807721208213188,0.32,0.451465484767984,0.07533013056910876,1.0,1.0,1.0,1.0
0.7,0.3,1018,0.5,99,prtf,0.02941978223599825,0.31,-2.493728750361581e-05,0.056732535057372135,0.4206222973921994,0.31,0.3682823324253146,0.09354471866932115,,,,,0.0,1.0,0.0,0.0,0.38928603852805055,0.79,0.4467176369776495,0.06872332515105097,1.0,1.0,1.0,1.0
0.7,0.3,1019,0.5,99,prtf,-0.0033446210499586478,0.57,0.0027933987581415633,0.05772470785324181,0.35374619022813375,0.56,0.37511840926098955,0.0862713530147556,,,,,0.0,1.0,0.0,0.0,0.5587517587130716,0.11,0.4602535726049472,0.0649977854861714,1.0,1.0,1.0,1.0
0.7,0.3,1020,0.5,99,prtf,0.0607185978924172,0.13,-0.0007994894118653822,0.053151019788001,0.45885027186673644,0.2,0.3728440690343281,0.08881145470469601,,,,,0.0,1.0,0.0,0.0,0.4434337553151743,0.51,0.4464833267717076,0.07206451027259483,1.0,1.0,1.0,1.0
0.7,0.3,1021,0.5,99,prtf,0.019757585576960772,0.43,0.003615765589920891,0.06518483434742334,0.49169194386128334,0.11,0.3884145976430518,0.0850719804773537,,,,,0.0,1.0,0.0,0.0,0.4256874363733304,0.57,0.44136542286219743,0.06624333118701684,1.0,1.0,1.0,1.0
0.7,0.3,1022,0.5,99,prtf,-0.010657898563004505,0.58,-0.003577470221755939,0.05458550888934066,0.3494294609829191,0.61,0.37214987563512475,0.09097847247559694,,,,,0.0,1.0,0.0,0.0,0.4631459244140996,0.42,0.44394404747068017,0.063934086876958,1.0,1.0,1.0,1.0
0.7,0.3,1023,0.5,99,prtf,-0.028252404092139916,0.71,0.002225786932570007,0.06347877349913865,0.3174724288143541,0.75,0.3707926957624726,0.08436604973945072,,,,,0.0,1.0,0.0,0.0,0.4706472314323151,0.29,0.4416432448930444,0.06579206698135524,1.0,1.0,1.0,1.0
0.7,0.3,1024,0.5,99,prtf,0.13356274207769595,0.02,-0.012368229999799628,0.058916009392882815,0.44254247377237255,0.24,0.37553523883332435,0.09794897975355804,,,,,0.0,1.0,0.0,0.0,0.4386394467197145,0.53,0.4521601335155391,0.06783463064389196,1.0,1.0,1.0,1.0
0.7,0.3,1025,0.5,99,prtf,0.07669237320760773,0.16,0.009220914973351771,0.06454983538687532,0.3577948133293214,0.61,0.38448456673403947,0.10422981550122247,,,,,0.0,1.0,0.0,0.0,0.5156987408220673,0.17,0.4425157569808965,0.07605762833201811,1.0,1.0,1.0,1.0
0.7,0.3,1026,0.5,99,prtf,-0.04584795008490988,0.77,-0.0063665181086502536,0.0606952483778016,0.3932022009248979,0.37,0.357893390004981,0.08643616206440288,,,,,0.0,1.0,0.0,0.0,0.4789808689930219,0.29,0.4438441554222229,0.06629555898753048,1.0,1.0,1.0,1.0
0.7,0.3,1027,0.5,99,prtf,0.06384655419865752,0.07,-0.004538370965621805,0.051947467578217034,0.34517575383038096,0.73,0.39067914673113946,0.09404346137728371,,,,,0.0,1.0,0.0,0.0,0.45421083074624835,0.46,0.438464883014095,0.06358316125495661,1.0,1.0,1.0,1.0
0.7,0.3,1028,0.5,99,prtf,0.08392717512592916,0.13,0.012997522626852788,0.06358123248974193,0.41278145216742773,0.37,0.3817636523227799,0.09773723326548348,,,,,0.0,1.0,0.0,0.0,0.4455491442818693,0.54,0.4451055056290001,0.06438497823690921,1.0,1.0,1.0,1.0
0.7,0.3,1029,0.5,99,prtf,0.1685586300908492,0.01,-0.003164265424482453,0.055419581590292324,0.5871286699921237,0.02,0.3842114746264277,0.08630756929965923,7.5,0.7,10.089225589225588,4.6763937214167335,0.8856088560885609,0.96,0.7022252040702226,0.3115732881164222,0.48566004764030685,0.25,0.4362017081606739,0.0708448022424919,1.0,1.0,1.0,1.0
0.7,0.6,1000,0.5,99,prtf,0.2364666611144779,0.01,0.006542857801804953,0.09231922044443884,0.537689724065495,0.17,0.43941229333771176,0.1060643650651917,4.5,0.44,7.277777777777778,3.299831645537222,0.8856088560885609,0.48,0.5434417980543442,0.193098769046408,0.43850244441672764,0.46,0.4306093288378397,0.05891250223623238,1.0,1.0,1.0,1.0
0.7,0.6,1001,0.5,99,prtf,0.1478503862715043,0.02,-0.0030269285873621168,0.06760704425113867,0.7679172383559536,0.01,0.43861537275261275,0.09367516989474722,28.0,0.08,12.917845117845117,6.407177475320668,0.44280442804428044,0.38,1.046628648104663,0.415794399498761,0.4208523029489216,0.66,0.451914436111381,0.06846729838412995,1.0,1.0,1.0,1.0
0.7,0.6,1002,0.5,99,prtf,0.23651273547885945,0.01,0.009849918726575528,0.0670758135990081,0.760311127123669,0.01,0.4467087250036978,0.09870327003087234,31.0,0.06,10.979966329966329,4.697445861093279,0.44280442804428044,0.08,1.4111595661411158,0.44120411768448337,0.5282567095510715,0.11,0.4490907602414982,0.062402773792010945,1.0,1.0,1.0,1.0
0.7,0.6,1003,0.5,99,prtf,0.24794248581880032,0.01,-0.003552807843780203,0.11071505789395762,0.6584910797613328,0.02,0.4389268837739134,0.12314079855147556,15.666666666666666,0.42,13.804377104377108,6.764037886988311,1.3284132841328413,1.0,1.4804875321480488,0.47930703290001253,0.4775906370760166,0.28,0.4371301739986487,0.06440143904927216,1.0,1.0,1.0,1.0
0.7,0.6,1004,0.5,99,prtf,0.28772753403767326,0.01,0.00011394783946050564,0.07459134529735102,0.7684302582551611,0.01,0.45070604241221246,0.10711894759510213,14.0,0.38,11.142055475388808,4.148231772039936,1.3284132841328413,0.4,2.0418204182041824,0.6314345670928433,0.4590929649690193,0.48,0.45743898448616854,0.07021393527962025,1.0,1.0,1.0,1.0
0.7,0.6,1005,0.5,99,prtf,0.30511611575071157,0.01,0.0022053065640737363,0.08349756348878296,0.6934647539729584,0.02,0.4197687112554928,0.11555141474187496,15.333333333333334,0.92,17.043386243386244,4.995401855760586,1.3284132841328413,1.0,1.306049424130605,0.40811678005221846,0.5065857172614753,0.15,0.4388912096335556,0.05858804384011597,1.0,1.0,1.0,1.0
0.7,0.6,1006,0.5,99,prtf,0.18067422830752083,0.01,0.006553667176372115,0.07295931900262269,0.5963786340859529,0.04,0.4147508870000599,0.10172981226266999,11.0,0.86,10.96127946127946,4.715056952476332,0.44280442804428044,1.0,0.70669797607067,0.30775536367088,0.5390250044762434,0.12,0.45100694598593716,0.06462992346655692,1.0,1.0,1.0,1.0
0.7,0.6,1007,0.5,99,prtf,0.281630670407966,0.01,0.00024014214791205215,0.08106050509687442,0.7398287198547266,0.01,0.44949674011960294,0.10314070245061874,13.0,0.9,14.97912457912458,6.652989517547946,1.7712177121771218,0.76,1.4648328301464835,0.46560802857921296,0.5122399087233843,0.18,0.456657383395616,0.061457793064793514,1.0,1.0,1.0,1.0
0.7,0.6,1008,0.5,99,prtf,0.2313180201490958,0.01,-0.007480930989302781,0.0756538932887681,0.7176799522309377,0.01,0.4308388545105445,0.10095658360221542,14.0,0.7,12.817905242905242,5.554605590975723,1.1070110701107012,0.24,1.8226545901822657,0.6648301033771127,0.4962007743963354,0.25,0.4474485510720567,0.06550693676132155,1.0,1.0,1.0,1.0
0.7,0.6,1009,0.5,99,prtf,0.2926673744517566,0.01,0.006950793625804771,0.08288986005794657,0.8355418961348403,0.01,0.4400165436808471,0.11344580901778238,21.0,0.2,13.42104377104377,4.047515815111135,0.8856088560885609,0.46,1.411159566141116,0.37234315801440077,0.5301398223191874,0.1,0.4485332982323659,0.0656475512812201,1.0,1.0,1.0,1.0
0.7,0.6,1010,0.5,99,prtf,0.16250611662269307,0.03,0.004008878970147031,0.07860990821763351,0.6743686045168293,0.02,0.44311473227735876,0.1100577127126879,16.0,0.56,13.086700336700337,5.457744803810999,0.44280442804428044,0.86,0.7760259420776027,0.3441213352150601,0.42643423387952795,0.64,0.4456055983245186,0.059039849863159966,1.0,1.0,1.0,1.0
0.7,0.6,1011,0.5,99,prtf,0.236880323613642,0.01,-0.014721049191235657,0.07678898591245076,0.6429254229392773,0.03,0.4159214566971824,0.10529634244793194,11.666666666666666,0.94,13.732804232804233,8.415544428474146,1.3284132841328413,1.0,1.3753773901375377,0.6375184446107379,0.5583376458191499,0.05,0.44824213105039645,0.06296697002179659,1.0,1.0,1.0,1.0
0.7,0.6,1012,0.5,99,prtf,0.31688766785531713,0.01,-0.009557758318445776,0.09759835967284694,0.6855190740476966,0.02,0.4503216839912556,0.12290801740304996,11.25,0.56,14.650721500721499,5.0762277334703,1.7712177121771218,0.58,1.375377390137538,0.4778712833092668,0.451959881737582,0.51,0.44916867331667026,0.06552810229571444,1.0,1.0,1.0,1.0
0.7,0.6,1013,0.5,99,prtf,0.2566488830376824,0.01,0.009283811194475546,0.09848467617897491,0.7512818555147862,0.01,0.4665033358811127,0.11088707747930097,35.5,0.08,19.02473945807279,8.689700931942587,0.8856088560885609,0.36,1.6034887621603489,0.573775317796685,0.5315718469807104,0.1,0.4546130525016929,0.058907421767280324,1.0,1.0,1.0,1.0
0.7,0.6,1014,0.5,99,prtf,0.2887850948645572,0.01,0.0011955756926384964,0.0986021677673968,0.7020106027868895,0.03,0.4449666367778264,0.12875458519189797,26.0,0.16,17.35079365079365,5.51524438788157,1.3284132841328413,0.44,1.9098736441909878,0.49160882900855546,0.5242961735115489,0.11,0.43648512902629016,0.06127295662655107,1.0,1.0,1.0,1.0
0.7,0.6,1015,0.5,99,prtf,0.30835261914895323,0.01,-0.001226414100927509,0.08285234885447464,0.6312887101926554,0.05,0.4262407043272508,0.10758128280672025,20.0,0.32,13.91267436267436,4.467121028083511,0.8856088560885609,0.48,1.4603600581460363,0.45166139361843227,0.40741097256572023,0.76,0.45213679203817336,0.06563680149556263,1.0,1.0,1.0,1.0
0.7,0.6,1016,0.5,99,prtf,0.17339781144708089,0.01,0.007477725069494693,0.08570151158279829,0.5616441541857585,0.11,0.41356338917404906,0.11257841427862422,8.0,0.38,5.2912457912457915,2.4556547074344155,0.44280442804428044,1.0,0.570278430057028,0.21238723702634074,0.36809133559707874,0.85,0.4423339131750044,0.06736732353449645,1.0,1.0,1.0,1.0
0.7,0.6,1017,0.5,99,prtf,0.142781627986988,0.01,0.009235335438455936,0.062262271149243494,0.6129637927403137,0.04,0.43069720933482186,0.08955150203087908,12.0,0.64,16.461952861952863,7.11436182801926,1.1070110701107012,0.56,0.9079727160907971,0.39313441429271384,0.5467589866586865,0.1,0.46073678531615275,0.06927498009675315,1.0,1.0,1.0,1.0
0.7,0.6,1018,0.5,99,prtf,0.23390044947185334,0.01,0.01072786753842791,0.07712969752259995,0.658120824586623,0.05,0.42845642182177374,0.12093550320110223,16.5,0.9,20.8996632996633,9.725853575734757,0.8856088560885609,1.0,0.8341719780834171,0.37266868028961325,0.4958627683246523,0.17,0.4393174814419944,0.05865259650099816,1.0,1.0,1.0,1.0
0.7,0.6,1019,0.5,99,prtf,0.16888373278974353,0.06,0.006774602011269501,0.08919655531050438,0.6414727301833596,0.04,0.4328937046441791,0.11214403048462716,16.0,0.16,9.853198653198652,4.586230795200589,0.8856088560885609,0.48,1.4223414961422345,0.4649456274568363,0.41534793440577994,0.69,0.4412676247231622,0.06460421411941764,1.0,1.0,1.0,1.0
0.7,0.6,1020,0.5,99,prtf,0.27537137370411763,0.01,0.002669350807864154,0.0684472969230516,0.6856119353245915,0.01,0.4570152827236221,0.09977256801508427,17.666666666666668,0.38,13.656782106782106,4.200938469627399,1.3284132841328413,0.48,1.9009281001900926,0.5226046592356969,0.5293016260751281,0.11,0.4468032756385751,0.06191292184670451,1.0,1.0,1.0,1.0
0.7,0.6,1021,0.5,99,prtf,0.214866045037571,0.01,0.009909553548284902,0.07973718877929614,0.5805817980226078,0.11,0.4552684255793592,0.09233160385468513,20.0,0.1,10.02020202020202,4.230297985627817,0.44280442804428044,0.36,0.9638823660963882,0.35122755665557387,0.4974041689211573,0.25,0.44595590806813035,0.06662571198726885,1.0,1.0,1.0,1.0
0.7,0.6,1022,0.5,99,prtf,0.1906464150908985,0.04,-0.0023224956357342148,0.10632343934645169,0.574176796804405,0.15,0.43178086103608976,0.12588774491923932,7.0,0.62,5.848484848484849,2.653249719767885,0.44280442804428044,0.92,0.7178799060717882,0.2795015102172099,0.5258696994213924,0.08,0.44203391047965335,0.05946955139955934,1.0,1.0,1.0,1.0
0.7,0.6,1023,0.5,99,prtf,0.1442006699949074,0.02,-0.010717406037185986,0.08091846158060771,0.687796560491756,0.01,0.406823951493543,0.09527087654758144,33.0,0.42,20.374410774410773,11.02148085893514,0.44280442804428044,0.44,1.0779380521077937,0.5106341297572516,0.5975808744888148,0.03,0.45511268992405074,0.06367809398910478,1.0,1.0,1.0,1.0
0.7,0.6,1024,0.5,99,prtf,0.329976225234448,0.01,-0.019292740602870652,0.10749728176487214,0.7230989466784887,0.01,0.4333562802316413,0.11744868380966168,9.0,0.94,10.486339586339586,3.1564143789176553,1.3284132841328413,0.82,1.6303253941630327,0.4791067087939671,0.36799891079907393,0.91,0.44790070409443705,0.06552010834197002,1.0,1.0,1.0,1.0
0.7,0.6,1025,0.5,99,prtf,0.22843200717178885,0.01,0.00044500166352831757,0.08908132161289697,0.6877621514500908,0.01,0.4349292219398603,0.10252893941887962,14.0,0.12,6.045286195286195,2.851322484670496,0.44280442804428044,0.12,1.522978866152298,0.5517158148160258,0.37140627533068726,0.76,0.43057349266092043,0.0655056081389539,1.0,1.0,1.0,1.0
0.7,0.6,1026,0.5,99,prtf,0.13938131063387038,0.02,-0.0030387964856886645,0.07704295014671872,0.7718575517348698,0.01,0.44164091944645834,0.10600107929981899,36.0,0.14,14.545454545454545,7.523726950338704,0.44280442804428044,0.18,1.3463043721346302,0.5087010479053911,0.5115048488925423,0.14,0.44664335947686995,0.07108144267903985,1.0,1.0,1.0,1.0
0.7,0.6,1027,0.5,99,prtf,0.26007118201552953,0.01,-0.00626579015938475,0.07119785972074288,0.7258665070362095,0.01,0.476091788355866,0.10638465508206679,21.0,0.12,13.298228314894983,4.567024274306523,1.1070110701107012,0.08,2.129039472212904,0.6227816104518256,0.48680906032561594,0.21,0.4432889995119516,0.06038413314646928,1.0,1.0,1.0,1.0
0.7,0.6,1028,0.5,99,prtf,0.2589090513485094,0.01,0.014800131515700152,0.09737517199245191,0.685725480955991,0.02,0.45228898700618264,0.1135575349464924,11.5,0.44,8.862097162097161,3.9440732626614725,0.8856088560885609,0.52,1.572179358157218,0.5980243598421375,0.4322668922904456,0.59,0.4478235460806475,0.06093767790739629,1.0,1.0,1.0,1.0
0.7,0.6,1029,0.5,99,prtf,0.35120165169051715,0.01,0.0014905410969094203,0.07944973172353897,0.7919617047360437,0.01,0.4700975577588135,0.09679494800802978,24.5,0.92,25.19111752445086,7.927521105376384,1.7712177121771218,0.96,1.645980096164598,0.5561304873404455,0.4960569108158302,0.24,0.44393083123943083,0.06912428768201372,1.0,1.0,1.0,1.0
1.0,0.0,1000,0.5,99,prtf,-0.016510729335699206,0.64,0.003957349155320084,0.06446399418292736,0.379509239211853,0.45,0.3804934506626394,0.0940559974226118,,,,,0.0,1.0,0.0,0.0,0.3683889502794409,0.87,0.4413742750473443,0.06366458116129829,1.0,1.0,1.0,1.0
1.0,0.0,1001,0.5,99,prtf,0.009586570077312478,0.47,-0.0027683155078715416,0.05767369279221492,0.3569094048490561,0.56,0.37191563583153714,0.09183698022543778,,,,,0.0,1.0,0.0,0.0,0.49967526033835863,0.23,0.4518785828489762,0.07245922321208936,1.0,1.0,1.0,1.0
1.0,0.0,1002,0.5,99,prtf,0.07983452488156734,0.08,0.003958185017419553,0.05982985444261772,0.4349960664332736,0.26,0.37523530698417434,0.095757841777361,,,,,0.0,1.0,0.0,0.0,0.45140887055538037,0.54,0.4509115073496853,0.06550802338805005,1.0,1.0,1.0,1.0
1.0,0.0,1003,0.5,99,prtf,-0.04963749110855548,0.84,0.0060839794302665635,0.055115512728048585,0.3377001297796627,0.61,0.37057223134217,0.09807081568664747,,,,,0.0,1.0,0.0,0.0,0.4159674051553121,0.71,0.4427260847600353,0.06612104944958405,1.0,1.0,1.0,1.0
1.0,0.0,1004,0.5,99,prtf,0.05330836818868917,0.17,-0.004515885783550312,0.05671413684528897,0.4490843951364917,0.18,0.3706669771533809,0.08566921607980316,,,,,0.0,1.0,0.0,0.0,0.46912882178013976,0.39,0.4456604975554647,0.0700799718106549,1.0,1.0,1.0,1.0
1.0,0.0,1005,0.5,99,prtf,0.06135864823663156,0.15,0.0027699616480624406,0.05767023922785355,0.35247896043267224,0.55,0.3683890590698401,0.10431296757827063,,,,,0.0,1.0,0.0,0.0,0.5280911382147528,0.14,0.4468356760368558,0.07081306920715319,1.0,1.0,1.0,1.0
1.0,0.0,1006,0.5,99,prtf,-0.043257512349835624,0.73,0.0013808673162334138,0.06837333225652181,0.3224572629743412,0.72,0.37192902117647186,0.10116377436472658,,,,,0.0,1.0,0.0,0.0,0.31550589410603563,0.99,0.45095102648157026,0.06409155822324641,1.0,1.0,1.0,1.0
1.0,0.0,1007,0.5,99,prtf,0.022551107795996065,0.31,-0.0011114445084744733,0.061547924359910584,0.3417142280700119,0.65,0.38032616162859445,0.08505656069889066,,,,,0.0,1.0,0.0,0.0,0.4298531718310274,0.53,0.44071806960800114,0.06483401695009024,1.0,1.0,1.0,1.0
1.0,0.0,1008,0.5,99,prtf,0.058875572799121104,0.19,-0.0020892076481208986,0.06105173855057011,0.542789554374529,0.03,0.36159413506031923,0.08761743051332074,,,7.545454545454546,3.3566550116347775,0.0,0.68,0.29520295202952035,0.20980230619011492,0.5512806540580679,0.05,0.43719438911162595,0.06527921260722291,1.0,1.0,1.0,1.0
1.0,0.0,1009,0.5,99,prtf,0.06113106733602676,0.19,0.005077287865465891,0.06417736793284251,0.4333805304241909,0.31,0.3809684433097409,0.10188841300371562,,,,,0.0,1.0,0.0,0.0,0.3558029256579288,0.9,0.4488601804034287,0.06355141165292867,1.0,1.0,1.0,1.0
1.0,0.0,1010,0.5,99,prtf,-0.09419563570477346,0.95,0.009235383694991732,0.06058759935679143,0.3390725351404561,0.59,0.3793820925070986,0.10877047244087626,,,,,0.0,1.0,0.0,0.0,0.3533973630199817,0.9,0.44427216267872716,0.06406113591028341,1.0,1.0,1.0,1.0
1.0,0.0,1011,0.5,99,prtf,0.028773321779814186,0.25,-0.006977390891105793,0.05700666078580356,0.6396785562750611,0.01,0.36780024030521447,0.0874469636410677,11.0,0.78,9.176767676767676,3.930650112532679,0.44280442804428044,1.0,0.6709158000670918,0.26922583811224493,0.5057761168749563,0.26,0.4553610253976129,0.06818634218231444,1.0,1.0,1.0,1.0
1.0,0.0,1012,0.5,99,prtf,0.015160134690060395,0.28,-0.009864340386009482,0.056097084672870376,0.29313209813446706,0.79,0.36799913135008266,0.0934206076727721,,,,,0.0,1.0,0.0,0.0,0.5320616758021158,0.11,0.4463102204293938,0.06531670571676311,1.0,1.0,1.0,1.0
1.0,0.0,1013,0.5,99,prtf,-0.009783069580856145,0.61,0.008248028019112999,0.059949232774958804,0.6271510927220669,0.02,0.372373063742376,0.09151249158809614,23.0,0.18,13.588215488215488,6.287193752893602,0.44280442804428044,1.0,0.7424801520742481,0.34980052889611446,0.6103948572621696,0.01,0.44044871285192394,0.060741491242715426,1.0,1.0,1.0,1.0
1.0,0.0,1014,0.5,99,prtf,0.05030420965817321,0.17,-0.0002285850637044961,0.05983340798799856,0.4488221294038429,0.25,0.37521138925662545,0.09907634996175237,,,,,0.0,1.0,0.0,0.0,0.46980624930006887,0.4,0.451224657131824,0.07371777296321018,1.0,1.0,1.0,1.0
1.0,0.0,1015,0.5,99,prtf,0.08523751521343394,0.09,0.0008978344691572222,0.05498058878496954,0.41583779886990646,0.31,0.3635789002577217,0.0936087464407597,,,,,0.0,1.0,0.0,0.0,0.45731221177891734,0.38,0.44860251137675217,0.07584394094899295,1.0,1.0,1.0,1.0
1.0,0.0,1016,0.5,99,prtf,-0.009658643344734675,0.67,0.009289492279330236,0.058045636042520006,0.2594307169223729,0.89,0.37354878548041476,0.0993869984535172,,,,,0.0,1.0,0.0,0.0,0.38747968464959187,0.79,0.4366085430674463,0.06608181245086706,1.0,1.0,1.0,1.0
